index,사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
633,서해선,부천종합운동장,1849,1492,20231205,
634,1호선,서울역,48627,47919,20231205,
635,1호선,시청,17935,18190,20231205,
636,1호선,종각,26846,26090,20231205,
637,1호선,종로3가,26590,25769,20231205,
638,1호선,종로5가,22921,23096,20231205,
639,1호선,동대문,11812,11845,20231205,
640,1호선,신설동,11549,10978,20231205,
641,1호선,제기동,15966,16034,20231205,
642,1호선,청량리(서울시립대입구),21379,21696,20231205,
643,1호선,동묘앞,12450,13075,20231205,
644,2호선,시청,13487,10698,20231205,
645,2호선,을지로입구,37148,36150,20231205,
646,2호선,을지로3가,15107,14680,20231205,
647,2호선,을지로4가,9297,9955,20231205,
648,2호선,동대문역사문화공원(DDP),14063,16674,20231205,
649,2호선,신당,13325,14425,20231205,
650,2호선,상왕십리,10979,10283,20231205,
651,2호선,왕십리(성동구청),14560,13467,20231205,
652,2호선,한양대,6601,6939,20231205,
653,2호선,뚝섬,19108,18756,20231205,
654,2호선,성수,31069,34869,20231205,
655,2호선,건대입구,37131,40652,20231205,
656,2호선,구의(광진구청),19521,18305,20231205,
657,2호선,강변(동서울터미널),31153,29800,20231205,
658,2호선,잠실나루,9145,8724,20231205,
659,2호선,잠실(송파구청),83939,82233,20231205,
660,2호선,잠실새내,19766,20466,20231205,
661,2호선,종합운동장,9263,10169,20231205,
662,2호선,삼성(무역센터),39874,39396,20231205,
663,2호선,선릉,28707,25107,20231205,
664,2호선,역삼,20776,22996,20231205,
665,2호선,강남,63559,62800,20231205,
666,2호선,교대(법원.검찰청),17328,22335,20231205,
667,2호선,서초,14456,12891,20231205,
668,2호선,방배,11956,11884,20231205,
669,2호선,사당,41518,45653,20231205,
670,2호선,낙성대(강감찬),23275,21449,20231205,
671,2호선,서울대입구(관악구청),39024,37099,20231205,
672,2호선,봉천,19256,17093,20231205,
673,2호선,신림,48327,46236,20231205,
674,2호선,신대방,21518,20157,20231205,
675,2호선,구로디지털단지,39776,38482,20231205,
676,2호선,대림(구로구청),20051,20971,20231205,
677,2호선,신도림,48133,48934,20231205,
678,2호선,문래,15037,16071,20231205,
679,2호선,영등포구청,14914,15442,20231205,
680,2호선,당산,13748,15076,20231205,
681,2호선,합정,34405,39341,20231205,
682,2호선,홍대입구,83703,95031,20231205,
683,2호선,신촌,38690,40022,20231205,
684,2호선,이대,13565,14720,20231205,
685,2호선,아현,8793,7868,20231205,
686,2호선,충정로(경기대입구),6863,7205,20231205,
687,2호선,용답,2462,2261,20231205,
688,2호선,신답,1085,1172,20231205,
689,2호선,신설동,3901,3861,20231205,
690,2호선,도림천,837,899,20231205,
691,2호선,양천구청,4992,5006,20231205,
692,2호선,신정네거리,8283,8078,20231205,
693,2호선,용두(동대문구청),2035,1925,20231205,
694,3호선,지축,5404,4898,20231205,
695,3호선,구파발,16992,17094,20231205,
696,3호선,연신내,30482,28787,20231205,
697,3호선,불광,14201,15710,20231205,
698,3호선,녹번,11861,10206,20231205,
699,3호선,홍제,15187,14181,20231205,
700,3호선,무악재,3267,3327,20231205,
701,3호선,독립문,6567,6920,20231205,
702,3호선,경복궁(정부서울청사),21246,22936,20231205,
703,3호선,안국,20706,22690,20231205,
704,3호선,종로3가,7693,10655,20231205,
705,3호선,을지로3가,6909,7438,20231205,
706,3호선,충무로,3,0,20231205,
707,3호선,동대입구,8918,10278,20231205,
708,3호선,약수,10433,9814,20231205,
709,3호선,금호,6500,5855,20231205,
710,3호선,옥수,7184,7351,20231205,
711,3호선,압구정,28236,30654,20231205,
712,3호선,신사,25199,27017,20231205,
713,3호선,잠원,3717,3423,20231205,
714,3호선,고속터미널,61481,59867,20231205,
715,3호선,교대(법원.검찰청),10657,5432,20231205,
716,3호선,남부터미널(예술의전당),23578,23103,20231205,
717,3호선,양재(서초구청),23421,25386,20231205,
718,3호선,매봉,7208,6907,20231205,
719,3호선,도곡,3702,3867,20231205,
720,3호선,대치,9492,8569,20231205,
721,3호선,학여울,5146,5540,20231205,
722,3호선,대청,7469,6942,20231205,
723,3호선,일원,6947,6588,20231205,
724,3호선,수서,16733,16501,20231205,
725,3호선,가락시장,7376,7479,20231205,
726,3호선,경찰병원,4766,4579,20231205,
727,3호선,오금,4471,4148,20231205,
728,4호선,당고개,8061,7259,20231205,
729,4호선,상계,15659,14263,20231205,
730,4호선,노원,17785,20781,20231205,
731,4호선,창동,22173,23080,20231205,
732,4호선,쌍문,23857,21141,20231205,
733,4호선,수유(강북구청),29580,28901,20231205,
734,4호선,미아(서울사이버대학),12595,11544,20231205,
735,4호선,미아사거리,24015,22998,20231205,
736,4호선,길음,17268,16310,20231205,
737,4호선,성신여대입구(돈암),19285,19029,20231205,
738,4호선,한성대입구(삼선교),11757,11483,20231205,
739,4호선,혜화,36458,38143,20231205,
740,4호선,동대문,15490,16231,20231205,
741,4호선,동대문역사문화공원(DDP),16621,14507,20231205,
742,4호선,충무로,18984,20006,20231205,
743,4호선,명동,34755,39692,20231205,
744,4호선,회현(남대문시장),25310,27390,20231205,
745,4호선,서울역,7769,20454,20231205,
746,4호선,숙대입구(갈월),11605,11606,20231205,
747,4호선,삼각지,5381,7109,20231205,
748,4호선,신용산,15280,16940,20231205,
749,4호선,이촌(국립중앙박물관),7578,8044,20231205,
750,4호선,동작(현충원),1031,1186,20231205,
751,4호선,총신대입구(이수),15795,17049,20231205,
752,4호선,사당,26481,26135,20231205,
753,4호선,남태령,1553,956,20231205,
754,5호선,방화,5376,5096,20231205,
755,5호선,개화산,4272,4021,20231205,
756,5호선,김포공항,8616,7624,20231205,
757,5호선,송정,5494,5006,20231205,
758,5호선,마곡,7071,7133,20231205,
759,5호선,발산,17513,18636,20231205,
760,5호선,우장산,10764,10464,20231205,
761,5호선,화곡,22333,20297,20231205,
762,5호선,까치산,22338,20929,20231205,
763,5호선,신정(은행정),9955,8396,20231205,
764,5호선,목동,12431,12434,20231205,
765,5호선,오목교(목동운동장앞),17106,17622,20231205,
766,5호선,양평,4554,4092,20231205,
767,5호선,영등포구청,2569,2459,20231205,
768,5호선,영등포시장,11121,11831,20231205,
769,5호선,신길,3619,3589,20231205,
770,5호선,여의도,15883,15908,20231205,
771,5호선,여의나루,10944,14381,20231205,
772,5호선,마포,9395,9429,20231205,
773,5호선,공덕,9016,9210,20231205,
774,5호선,애오개,4047,3929,20231205,
775,5호선,충정로(경기대입구),1997,1964,20231205,
776,5호선,서대문,8962,8798,20231205,
777,5호선,광화문(세종문화회관),18856,19905,20231205,
778,5호선,종로3가,15274,15415,20231205,
779,5호선,을지로4가,3842,4324,20231205,
780,5호선,동대문역사문화공원(DDP),1424,1793,20231205,
781,5호선,청구,2737,2599,20231205,
782,5호선,신금호,4821,4992,20231205,
783,5호선,행당,5991,5138,20231205,
784,5호선,왕십리(성동구청),3934,4752,20231205,
785,5호선,마장,4508,4366,20231205,
786,5호선,답십리,11498,10439,20231205,
787,5호선,장한평,13124,12680,20231205,
788,5호선,군자(능동),9826,11172,20231205,
789,5호선,아차산(어린이대공원후문),12392,11632,20231205,
790,5호선,광나루(장신대),11097,10410,20231205,
791,5호선,천호(풍납토성),19095,18244,20231205,
792,5호선,강동,14560,13932,20231205,
793,5호선,길동,6882,7190,20231205,
794,5호선,굽은다리(강동구민회관앞),8240,7734,20231205,
795,5호선,명일,6996,6703,20231205,
796,5호선,고덕,7220,6876,20231205,
797,5호선,상일동,10115,9525,20231205,
798,5호선,둔촌동,7290,7043,20231205,
799,5호선,올림픽공원(한국체대),6217,5107,20231205,
800,5호선,방이,6327,5940,20231205,
801,5호선,오금,2432,2115,20231205,
802,5호선,개롱,4697,4906,20231205,
803,5호선,거여,7157,6746,20231205,
804,5호선,마천,5361,5237,20231205,
805,5호선,강일,4397,3647,20231205,
806,5호선,미사,14373,14249,20231205,
807,5호선,하남풍산,3324,3228,20231205,
808,5호선,하남시청(덕풍·신장),6790,6348,20231205,
809,5호선,하남검단산,6138,5956,20231205,
810,6호선,응암,14123,13588,20231205,
811,6호선,역촌,3062,3483,20231205,
812,6호선,불광,4240,3632,20231205,
813,6호선,독바위,2104,2310,20231205,
814,6호선,연신내,1,0,20231205,
815,6호선,구산,6270,4708,20231205,
816,6호선,새절(신사),9728,8831,20231205,
817,6호선,증산(명지대앞),8025,7781,20231205,
818,6호선,디지털미디어시티,8695,8832,20231205,
819,6호선,월드컵경기장(성산),5277,5448,20231205,
820,6호선,마포구청,10134,8899,20231205,
821,6호선,망원,14204,15302,20231205,
822,6호선,합정,14012,13994,20231205,
823,6호선,상수,9756,11962,20231205,
824,6호선,광흥창(서강),5767,5461,20231205,
825,6호선,대흥(서강대앞),7349,7385,20231205,
826,6호선,공덕,12118,11454,20231205,
827,6호선,효창공원앞,5468,4632,20231205,
828,6호선,삼각지,6792,5618,20231205,
829,6호선,녹사평(용산구청),5061,5305,20231205,
830,6호선,이태원,13000,16782,20231205,
831,6호선,한강진,9962,12241,20231205,
832,6호선,버티고개,1771,1716,20231205,
833,6호선,약수,2944,3071,20231205,
834,6호선,청구,2711,2435,20231205,
835,6호선,신당,7641,7018,20231205,
836,6호선,동묘앞,8775,8302,20231205,
837,6호선,창신,2456,2060,20231205,
838,6호선,보문,5895,5362,20231205,
839,6호선,안암(고대병원앞),11902,10949,20231205,
840,6호선,고려대(종암),6380,6319,20231205,
841,6호선,월곡(동덕여대),8229,7787,20231205,
842,6호선,상월곡(한국과학기술연구원),4709,3977,20231205,
843,6호선,돌곶이,7327,6521,20231205,
844,6호선,석계,9672,9691,20231205,
845,6호선,태릉입구,4956,5183,20231205,
846,6호선,화랑대(서울여대입구),8219,6407,20231205,
847,6호선,봉화산(서울의료원),6063,5831,20231205,
848,7호선,장암,1743,1257,20231205,
849,7호선,도봉산,6792,8660,20231205,
850,7호선,수락산,10965,10395,20231205,
851,7호선,마들,10163,9307,20231205,
852,7호선,노원,17464,17995,20231205,
853,7호선,중계,10590,9415,20231205,
854,7호선,하계,14221,13010,20231205,
855,7호선,공릉(서울과학기술대),9797,9582,20231205,
856,7호선,태릉입구,7273,6678,20231205,
857,7호선,먹골,8295,7900,20231205,
858,7호선,중화,8253,7679,20231205,
859,7호선,상봉(시외버스터미널),15006,14333,20231205,
860,7호선,면목,11777,11089,20231205,
861,7호선,사가정,13263,12656,20231205,
862,7호선,용마산(용마폭포공원),4761,4853,20231205,
863,7호선,중곡,7847,7190,20231205,
864,7호선,군자(능동),12330,9016,20231205,
865,7호선,어린이대공원(세종대),11463,11015,20231205,
866,7호선,건대입구,13021,13732,20231205,
867,7호선,뚝섬유원지,6883,6583,20231205,
868,7호선,청담,12370,12963,20231205,
869,7호선,강남구청,11226,12459,20231205,
870,7호선,학동,12996,13478,20231205,
871,7호선,논현,11161,11937,20231205,
872,7호선,반포,5124,4885,20231205,
873,7호선,고속터미널,18994,14070,20231205,
874,7호선,내방,8880,8804,20231205,
875,7호선,이수,14016,13337,20231205,
876,7호선,남성,8747,7882,20231205,
877,7호선,숭실대입구(살피재),10082,9319,20231205,
878,장항선,봉명,968,841,20231205,
879,일산선,대화,21163,17458,20231205,
880,일산선,주엽,8392,7807,20231205,
881,일산선,정발산,7725,7932,20231205,
882,일산선,마두,5862,5812,20231205,
883,일산선,백석,9102,9162,20231205,
884,일산선,대곡,2420,1932,20231205,
885,일산선,화정,14544,15026,20231205,
886,7호선,상도,9319,8601,20231205,
887,7호선,장승배기,6975,6743,20231205,
888,7호선,신대방삼거리,11553,10737,20231205,
889,7호선,보라매,6017,6076,20231205,
890,7호선,신풍,8575,8074,20231205,
891,7호선,대림(구로구청),8294,8993,20231205,
892,7호선,남구로,8637,9054,20231205,
893,7호선,가산디지털단지,15547,14498,20231205,
894,7호선,철산,17360,17561,20231205,
895,7호선,광명사거리,17153,17249,20231205,
896,7호선,천왕,7462,6892,20231205,
897,7호선,온수(성공회대입구),5857,5835,20231205,
898,8호선,암사,13621,12193,20231205,
899,8호선,천호(풍납토성),13355,15424,20231205,
900,8호선,강동구청,7061,7136,20231205,
901,중앙선,지평,47,59,20231205,
902,중앙선,용문,1797,1984,20231205,
903,중앙선,원덕,399,441,20231205,
904,중앙선,양평,2924,3110,20231205,
905,중앙선,오빈,302,318,20231205,
906,중앙선,아신,533,628,20231205,
907,중앙선,국수,673,597,20231205,
908,중앙선,신원,164,182,20231205,
909,중앙선,양수,1617,1632,20231205,
910,중앙선,운길산,724,691,20231205,
911,중앙선,팔당,937,960,20231205,
912,중앙선,도심,1701,1454,20231205,
913,중앙선,덕소,4680,4482,20231205,
914,중앙선,양정,446,396,20231205,
915,중앙선,도농,8329,7935,20231205,
916,중앙선,구리,11381,11646,20231205,
917,중앙선,양원,2077,1936,20231205,
918,중앙선,망우,6862,6741,20231205,
919,중앙선,상봉(시외버스터미널),4940,4803,20231205,
920,중앙선,중랑,4722,4477,20231205,
921,중앙선,회기,25524,23613,20231205,
922,장항선,신창(순천향대),1202,1248,20231205,
923,장항선,온양온천,5347,5347,20231205,
924,장항선,배방,1281,1226,20231205,
925,장항선,탕정,1344,1214,20231205,
926,장항선,아산,4191,3776,20231205,
927,장항선,쌍용(나사렛대),2215,1958,20231205,
928,8호선,몽촌토성(평화의문),5311,5386,20231205,
929,8호선,잠실(송파구청),17939,20579,20231205,
930,8호선,석촌,6644,8268,20231205,
931,8호선,송파,7039,6737,20231205,
932,8호선,가락시장,6550,7339,20231205,
933,8호선,문정,10602,10429,20231205,
934,8호선,장지,13875,12478,20231205,
935,8호선,복정,6580,5282,20231205,
936,8호선,산성,4626,4665,20231205,
937,8호선,남한산성입구(성남법원.검찰청),9715,8321,20231205,
938,8호선,단대오거리,9228,8451,20231205,
939,8호선,신흥,4431,4616,20231205,
940,8호선,수진,4473,4113,20231205,
941,8호선,모란,4086,3482,20231205,
942,8호선,남위례,5192,5104,20231205,
943,9호선,개화,1673,1326,20231205,
944,9호선,김포공항,7252,11105,20231205,
945,9호선,공항시장,2444,2556,20231205,
946,9호선,신방화,5488,5144,20231205,
947,9호선,마곡나루(서울식물원),9998,9666,20231205,
948,9호선,양천향교,6872,6457,20231205,
949,9호선,가양,16535,15611,20231205,
950,9호선,증미,4070,3633,20231205,
951,9호선,등촌,8331,7560,20231205,
952,9호선,염창,13753,12608,20231205,
953,9호선,신목동,2806,2340,20231205,
954,9호선,선유도,4619,4166,20231205,
955,9호선,당산,15303,14628,20231205,
956,9호선,국회의사당,8885,8863,20231205,
957,9호선,여의도,17697,15850,20231205,
958,9호선,샛강,3510,3360,20231205,
959,9호선,노량진,25525,25063,20231205,
960,9호선,노들,3601,2923,20231205,
961,9호선,흑석(중앙대입구),7461,7205,20231205,
962,9호선,동작(현충원),1426,1294,20231205,
963,9호선,구반포,767,738,20231205,
964,9호선,신반포,3616,3583,20231205,
965,9호선,고속터미널,17134,25564,20231205,
966,9호선,사평,2825,2596,20231205,
967,9호선,신논현,29339,30178,20231205,
968,9호선2~3단계,언주,8057,8107,20231205,
969,9호선2~3단계,선정릉,5841,6522,20231205,
970,9호선2~3단계,삼성중앙,3871,3804,20231205,
971,9호선2~3단계,봉은사,17635,19514,20231205,
972,9호선2~3단계,종합운동장,4320,3870,20231205,
973,9호선2~3단계,삼전,6013,5448,20231205,
974,9호선2~3단계,석촌고분,5564,5173,20231205,
975,9호선2~3단계,석촌,8495,7155,20231205,
976,9호선2~3단계,송파나루,5335,5708,20231205,
977,9호선2~3단계,한성백제,2352,2124,20231205,
978,9호선2~3단계,올림픽공원(한국체대),11963,14113,20231205,
979,9호선2~3단계,둔촌오륜,779,683,20231205,
980,9호선2~3단계,중앙보훈병원,6551,5898,20231205,
981,경강선,판교,3919,3753,20231205,
982,경강선,이매,918,687,20231205,
983,경강선,삼동,1782,1631,20231205,
984,경강선,경기광주,6208,5682,20231205,
985,경강선,초월,2752,2431,20231205,
986,경강선,곤지암,1996,1990,20231205,
